USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,Party
3082,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,No,No,Yes,No,No,Yes,Public,No,Yes,No,No,Yes,Yes,Yes,Art,Try first,No,Yes,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,No,Start,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,No,Demanding,Yes,PC,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Own,Pessimist,Mom,Yes,No,No,Yes,Nope,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Republican
4994,1974,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,,,,,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,,Study first,Yes,Yes,Yes,No,,Yes,Yes,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Cautious,,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
5890,1998,Male,"over $150,000",Single (no kids),Doctoral Degree,,Yes,No,No,Yes,No,Private,No,No,No,Yes,No,No,Yes,Art,Try first,No,Yes,Yes,Yes,Receiving,No,Yes,Pragmatist,No,Yes,Hot headed,Odd hours,No,Right,No,Yes,No,Yes,P.M.,Yes,Start,No,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,No,Yes,Yes,No,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,Yes,Online,No,No,Yes,No,Grrr people,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Own,Pessimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Republican
1851,1974,Female,"$25,001 - $50,000",Married (w/kids),,No,Yes,No,No,Yes,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,Yes,No,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,No,Yes,No,Yes,Yes,Mysterious,Yes,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,Yes,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,Yes,,Yes,Yay people!,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Democrat
5245,1994,Female,"over $150,000",Single (no kids),Current Undergraduate,,,,,,,,,,,No,Yes,,,,Study first,No,Yes,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Mac,No,Cautious,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Democrat
2691,1971,Male,"over $150,000",Married (w/kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,Standard hours,,,,,,,,Yes,Start,Yes,No,Me,,,,,,,,,,,,,,,,,,,,,,,No,,No,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,Democrat
1447,1977,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,No,Yes,,,No,Yes,Public,Yes,Yes,,Yes,No,Yes,,,Study first,,,,,Giving,No,,,,Yes,,Standard hours,,,,Yes,No,Yes,P.M.,No,,Yes,No,,Yes,No,Yes,No,Yes,Mysterious,,No,,,No,Yes,Yes,No,No,,Yes,Mac,,,No,Umm...,No,Socialize,No,,,,,,,,,,,Yes,,Yes,No,Yes,Yes,Yes,Yes,,,Dad,No,Yes,Yes,,,,Yes,,,,Yes,Yes,No,,,Democrat
6286,1988,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,,Yes,No,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,Start,,No,Circumstances,,,,,,,,,,,No,No,Yes,No,,Demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
295,1970,Female,,Single (no kids),Master's Degree,,No,No,Yes,No,Yes,Public,Yes,No,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Hot headed,Odd hours,Yes,Right,Yes,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,No,Grrr people,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Own,Optimist,Dad,No,No,,,,,,,,Yes,,Only-child,,,Yes,Republican
83,1991,Male,,Single (no kids),Current Undergraduate,,,,,,,,,Yes,No,,,Yes,,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mysterious,,,,,,,,,,,,,,Cautious,,Yes!,No,,No,In-person,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Democrat
1988,1964,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,P.M.,,,,,,,Yes,No,,Yes,TMI,Yes,No,Tunes,Technology,,,,,,,,,,,,,,,,,,No,Yes,,Grrr people,,,,,Yes,No,,,Yes,,,,,,,,,,,Nope,Yes,,,,,,,,,,Democrat
4088,1993,Male,"under $25,000",Single (no kids),High School Diploma,,No,No,Yes,No,Yes,Public,Yes,No,No,No,No,No,Yes,Science,Try first,Yes,No,No,No,Giving,Yes,No,,No,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,No,No,Yes,No,No,Mysterious,No,No,Tunes,People,No,No,No,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,Yes,In-person,No,No,No,Yes,Grrr people,Yes,No,No,No,,Yes,No,Yes,No,No,Yes,Yes,Rent,Optimist,Dad,No,No,No,Yes,Nope,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Republican
4480,1974,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,No,No,No,Yes,Yes,Yes,Public,Yes,No,No,No,Yes,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Mysterious,No,No,Talk,Technology,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
5783,1995,Male,"over $150,000",Single (no kids),Current K-12,Yes,No,No,No,No,No,Public,No,No,No,Yes,Yes,,,,,,,,,,,Yes,Idealist,No,No,Cool headed,,No,Happy,Yes,No,No,Yes,P.M.,No,End,Yes,No,Me,Yes,Yes,No,Yes,No,,No,Yes,Tunes,People,Yes,No,Yes,Yes,Yes,Supportive,Yes,PC,,,No,,No,,,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,,,Yes,No,No,Yes,,Own,Optimist,Dad,Yes,No,No,Yes,,,,,,,,,,,,Democrat
161,1969,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,,,,,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,No,No,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,No,Supportive,No,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,No,,,Yes,No,No,Yes,Yes,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Republican
1606,1941,Male,"$25,001 - $50,000",Married (no kids),High School Diploma,No,No,,No,Yes,Yes,Private,No,No,No,,No,No,,Science,Try first,Yes,No,No,No,Giving,Yes,No,,No,No,Hot headed,,No,,Yes,Yes,No,,P.M.,No,End,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,,Yes,,Tunes,Technology,No,,,,No,Demanding,No,PC,Yes,Cautious,,,No,,,In-person,Yes,No,,Yes,Yay people!,Yes,No,No,Yes,,No,No,No,Yes,No,No,No,Own,Pessimist,Mom,No,Yes,No,No,,Yes,,No,Yes,Yes,No,Yes,No,No,No,Republican
2449,1957,Female,"over $150,000",Married (w/kids),Bachelor's Degree,No,Yes,Yes,Yes,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,Yes,No,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,No,Yes,No,No,Mysterious,No,Yes,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Republican
6288,1974,Male,"over $150,000",Married (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,Demanding,Yes,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
6240,1984,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,,,,,,,,,,,,,,,,,,,No,,Giving,Yes,,,,,,,,,,,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,Yes,No,,,,,,,,,,,,No,Mac,No,Risk-friendly,,,,Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2583,1956,Male,"over $150,000",Married (no kids),,,,No,Yes,,,,Yes,Yes,No,No,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,Yes,,,,,,,,,,,,,,,,No,Yes,No,Yes,Mysterious,Yes,No,Talk,People,Yes,No,Yes,Yes,Yes,Supportive,No,,Yes,Cautious,No,Yes!,No,Space,No,,,,,Yes,Yay people!,Yes,Yes,No,,,,No,Yes,,,,No,Own,Optimist,Dad,Yes,Yes,Yes,No,Check!,Yes,No,,,,,,,,Yes,Democrat
5718,,Female,,Married (w/kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard hours,Yes,Happy,No,Yes,,No,P.M.,Yes,,Yes,,,,,No,Yes,,,,,,,,,,,,,,PC,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,Democrat
3847,1990,Female,"under $25,000",Single (no kids),,No,Yes,No,No,Yes,No,Public,No,Yes,Yes,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,No,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Republican
6038,,,,,,,,,,,,,Yes,,,No,Yes,Yes,No,,Study first,Yes,,No,No,,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,Yes,,,No,No,,P.M.,Yes,,Yes,,Me,,,,,,Mysterious,No,,Talk,People,No,,No,,,,Yes,Mac,Yes,Risk-friendly,No,Umm...,Yes,,No,In-person,No,No,Yes,Yes,Grrr people,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Rent,Optimist,Mom,No,,,,,,,,,,,,,,,Republican
4165,1988,Male,"under $25,000",Single (no kids),High School Diploma,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,End,No,No,Me,No,No,No,Yes,Yes,Mysterious,Yes,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Rent,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Democrat
6617,1995,Male,,,High School Diploma,,,,,No,Yes,Public,No,Yes,No,No,No,No,Yes,Science,,No,Yes,Yes,No,Giving,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Republican
3476,1981,Male,"$25,001 - $50,000",Married (w/kids),Associate's Degree,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,Yes,,,Mysterious,No,No,,,,,,,Yes,,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,No,No,Yes,No,Grrr people,No,No,No,Yes,Yes,No,No,No,,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Only-child,No,No,Yes,Republican
1139,1972,Male,"$100,001 - $150,000",Married (w/kids),Current Undergraduate,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,No,Yes,No,Giving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,No,Start,Yes,No,Me,No,Yes,Yes,Yes,No,TMI,Yes,No,Talk,People,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Own,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Republican
2044,1989,Male,,,Current Undergraduate,,,,,,,,,,,,,,,,,Yes,No,No,Yes,Giving,Yes,,,No,,Cool headed,Odd hours,No,Happy,Yes,Yes,,,,Yes,Start,Yes,No,,,No,No,,No,TMI,Yes,No,Tunes,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,Yes,,Yes,Yes,Yay people!,,,,No,No,Yes,No,,No,Yes,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Republican
5769,1965,Female,,Married (w/kids),Bachelor's Degree,,Yes,,,,,,,,,Yes,,,Yes,Science,,Yes,,,,Giving,No,,,,,,,,,,,,,,Yes,,Yes,No,,,,,,No,,,,Tunes,People,,,,No,Yes,,No,,No,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,,Yes,,,,,,,,,,,,Yes,,No,,Yes,Yes,Yes,,Democrat
456,1998,Female,,Single (no kids),Current K-12,No,No,No,No,No,No,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Receiving,No,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,No,No,No,P.M.,Yes,End,Yes,No,Circumstances,No,No,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,No,No,No,Yes,Supportive,Yes,Mac,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Check!,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Republican
4092,1995,Male,,,,,,,,,,,,,,Yes,No,Yes,Yes,Science,,Yes,,Yes,,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
2647,1957,Male,"over $150,000",Married (w/kids),Bachelor's Degree,,,No,Yes,Yes,No,Private,No,Yes,No,No,Yes,,Yes,Science,Study first,Yes,No,Yes,No,Receiving,,No,Pragmatist,No,Yes,Hot headed,Standard hours,,,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,No,Me,,Yes,Yes,Yes,No,Mysterious,No,,,,,,,,,,,,Yes,Cautious,Yes,Umm...,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,No,,,Yes,Yes,Yes,No,Yes,Yes,Republican
5144,1995,Female,,,Current K-12,,No,Yes,No,,Yes,Public,,No,No,,No,,Yes,,,,,Yes,,,Yes,Yes,,,Yes,Cool headed,Standard hours,Yes,Happy,No,,No,,P.M.,Yes,Start,,,Circumstances,Yes,,Yes,No,,,,,Tunes,Technology,,,Yes,Yes,Yes,Supportive,,,No,Cautious,Yes,Umm...,No,Space,No,,,,Yes,Yes,Grrr people,,,,,Yes,Yes,Yes,No,Yes,No,,,Own,Optimist,Mom,,No,Yes,,Check!,Yes,No,No,Yes,,No,Yes,Yes,,Yes,Republican
5703,1948,Male,"over $150,000",Married (no kids),Master's Degree,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Idealist,No,No,,,,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,No,Yes,Circumstances,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,Talk,People,Yes,Yes,No,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,,Yes,Grrr people,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Republican
656,1999,Male,,Single (no kids),Current K-12,No,No,No,No,Yes,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,No,No,Receiving,,,,,,,,Yes,,,Yes,No,Yes,P.M.,,,,,Me,,,,,,,No,,,,,,,,Yes,,,PC,No,Cautious,No,,No,,Yes,In-person,No,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,Democrat
67,1969,Male,"$100,001 - $150,000",Married (w/kids),High School Diploma,,Yes,No,Yes,No,Yes,Public,No,No,No,No,Yes,No,Yes,Science,,,,No,,Giving,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,Yes,TMI,No,No,Tunes,People,Yes,No,Yes,Yes,No,Supportive,Yes,Mac,No,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,No,Yes,,Republican
794,1988,Female,"under $25,000",Domestic Partners (no kids),High School Diploma,,Yes,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Study first,Yes,No,No,No,Receiving,No,No,,Yes,Yes,Hot headed,Odd hours,No,Happy,No,Yes,No,Yes,P.M.,No,End,,No,Me,Yes,Yes,Yes,No,Yes,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,Yes,,No,Umm...,No,Space,No,Online,Yes,No,Yes,No,Grrr people,No,No,Yes,No,,No,No,,Yes,Yes,No,No,,Pessimist,Mom,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Only-child,Yes,No,No,Democrat
382,1973,Male,"$75,000 - $100,000",Married (w/kids),Associate's Degree,Yes,No,No,Yes,No,No,Public,No,No,No,Yes,No,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,No,Hot headed,Standard hours,No,Right,No,Yes,No,No,P.M.,Yes,End,No,Yes,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,Yes,Yes,Supportive,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,Own,Pessimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Democrat
3439,1980,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,,Yes,,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,No,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Odd hours,Yes,Happy,No,Yes,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,Yes,No,No,TMI,No,Yes,Talk,People,Yes,No,No,Yes,No,Supportive,No,PC,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,Online,No,Yes,No,Yes,Yay people!,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Democrat
1582,1978,Male,"over $150,000",Married (w/kids),Master's Degree,,No,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,,,,Study first,No,Yes,No,No,Giving,No,Yes,Idealist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,,Yes,Yes,No,No,TMI,Yes,No,Tunes,Technology,No,No,Yes,,Yes,Demanding,Yes,PC,No,Cautious,No,,,,,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Republican
5892,1998,Female,"over $150,000",Single (no kids),Current K-12,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Talk,Technology,No,Yes,No,No,Yes,Demanding,Yes,PC,No,Cautious,Yes,Umm...,No,Space,Yes,Online,Yes,Yes,No,Yes,Yay people!,No,No,No,No,Yes,,Yes,No,No,No,No,No,Own,Pessimist,Dad,No,No,Yes,Yes,Check!,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Democrat
2559,1993,Male,,Single (no kids),Current Undergraduate,No,No,No,No,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Study first,No,No,No,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,,,,,,,,No,Yes,,Yes,Demanding,No,Mac,No,Cautious,No,,,,,,,Yes,Yes,Yes,Yay people!,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Rent,Optimist,Dad,No,No,No,Yes,Nope,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Democrat
5528,1957,Female,"$50,000 - $74,999",Single (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Right,No,Yes,No,No,A.M.,Yes,Start,No,No,Circumstances,Yes,Yes,Yes,Yes,Yes,TMI,No,Yes,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
4540,1995,Male,"$75,000 - $100,000",Single (no kids),High School Diploma,,,,,,,,,Yes,Yes,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,Yes,Yes,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,No,No,Yes,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Democrat
5167,1964,Female,"$100,001 - $150,000",Married (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,Yes,Yes,P.M.,No,Start,No,Yes,Circumstances,,,,,,,,,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Democrat
3585,1978,Male,"over $150,000",Married (w/kids),Bachelor's Degree,No,No,No,Yes,No,Yes,Private,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,No,Yes,No,Giving,Yes,,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,Yes,Yes,No,Mysterious,No,,Talk,Technology,Yes,No,No,Yes,No,Demanding,,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,No,Yes,,,,No,Own,Optimist,Mom,No,No,No,Yes,Check!,Yes,No,,,Yes,No,Yes,Yes,,Yes,Republican
5241,2000,Female,,,Current K-12,,,,,,,,,,,,,,,,,,,Yes,No,Receiving,No,Yes,Idealist,No,No,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,People,No,Yes,No,No,Yes,Demanding,No,PC,No,Cautious,,Umm...,No,Socialize,No,In-person,No,No,Yes,Yes,Grrr people,No,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,No,Own,Optimist,Dad,No,No,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Republican
